Unnamed: 0,description,points,country,province,variety,price
120781,"A blend of 47% Cabernet Sauvignon, 34% Merlot, 15% Cabernet Franc and 4% Malbec, this is supple and substantial, and it breathes lush notes of plum, cassis, black olive, raw wood and mineral, plus a dash of caramel.",91,US,Washington,Bordeaux-style Red Blend,30
57541,"With aromas like wood smoke, cardamom and black pepper, this is a beefy, spicy wine. It is full bodied, quite oaky in flavor, and almost tastes like pepper steak in liquid form. Ripe and satisfying dark-fruit flavors kick in and linger on the finish.",89,US,California,Cabernet Sauvignon,22
100909,"There are massive flavors in this wine, and they're delicious. It just floods the mouth with milk chocolate, raspberry cream and cherry pie-filling flavors. The wine is pretty high in alcohol, but it's a classically rich, ripe Sonoma Zin.",87,US,California,Zinfandel,42
143340,"A little harsh and tannic on opening, with a touch of overripeness, but softens as it breathes. Ultimately satisfies for its white pepper and smoky oak-infused cassis, cherry and leather flavors that finish dry and clean. Could develop in the next 2 years.",87,US,California,Syrah,18
65234,"Soft, lush and ripe, this Cabernet Sauvignon-Merlot blend has extracted black currant, blackberry jam, mocha and oak flavors, with a hint of maple syrup. It's ready to drink now.",87,US,California,Bordeaux-style Red Blend,67
70144,"Baked plum, underripe raspberry and cola aromas meet with roasted meats, strong fennel, composting flowers and pencil shavings on the complex nose of this appellation blend. The palate is just as hearty, with thyme, anise, marjoram and Indian spice giving depth to the rounded cranberry base. Bitter orange rind and tangy green-olive touches push it even deeper.",92,US,California,Pinot Noir,38
133702,"Here's Fife's basic Southern Rhône blend. It's a clean, interesting and basically delicious wine, rich in red and black stone fruit flavors that have a chocolaty edge. The more you sip it, the more you like it.",87,US,California,Rhône-style Red Blend,12
37857,"A blend of 81% Merlot, 12% Cabernet Sauvignon, 4% Cabernet Franc and 3% Petit Verdot. An unusually tight Pedestal, this absolutely must be decanted. It opens well, with black fruits, toasted grain, and firm tannins, then hits a wall and stops short. However, with a lot of breathing time and/or aerating, it broadens out a bit and shows more length and finesse.",91,US,Washington,Merlot,55
108967,"Tribute is a blend of 43% Barbera, 43% Sangiovese and 14% Nebbiolo—a difficult enterprise at best, particularly with fruit from young vines. It's thin and generic, showing no distinct varietal character.",85,US,Oregon,Red Blend,35
47470,"Quite a nice Cabernet Sauvignon from this veteran producer, but be warned. It's very tannic. There's a hard astringency that locks it down, but underneath that is beautifully ripened blackberry and cherry fruit. Will it age? Probably not for more than 4–6 years, when the tannins will still be there.",88,US,California,Cabernet Sauvignon,40
125365,"Dried herb and sage provide aromatic complexity before this full, generously styled wine takes on deeper, richer flavors of boysenberry, graphite and cedar. Soft oak and tannin provide approachability amid moderate structure.",88,US,California,Cabernet Sauvignon,85
98331,"This is all about buttered toast, buttered popcorn and orange- and pineapple-soda flavors. Fans of the popular style will love it.",85,US,California,Chardonnay,28
94867,"Nice and dry, with pleasant flavors of cherries, raspberries, mocha and sandalwood. A good wine to drink now with pork, ham, or a mushroom-olive tapenade on bruschetta.",86,US,California,Rhône-style Red Blend,50
125533,"This bottling is Alsatian in style and almost reductive, with pink grapefruit pith, bitter orange, rounded peach and quinine touches. It's tightly wound on the palate, with high-toned petrol flavors accenting its crisp stone fruit core",88,US,California,Pinot Gris,19
10063,"This Syrah-based blend of five different red grapes may be “big” in blending components, but it's quite sleek and elegant on the palate. It's not a deeply concentrated brooding wine, but brisk and spry, offering fresh black-cherry and berry flavors. Soft feathery tannins and notes of cedar and forest floor linger on the finish.",88,US,New York,Red Blend,25
79505,"This is a delicious Chardonay. It dances in pear, peach and lemon notes. Balanced and addictive, it's easy to love and not overly complicated at all. Encased in just enough oak to provide texture and weight, this is a great wine for parties or casual dinners, pairable with just about anything.",91,US,California,Chardonnay,18
45308,"This wine combines fruit from several notable vineyards, including Goldrock Ridge, Thale's Estate and Wildcat Mountain. Together, they drive a focused expression of smoky dark fruit and tart, moderate acidity. The fruit shows a depth of ripeness that's intense, with a finish of spicy black tea.",88,US,California,Pinot Noir,34
15900,"A deep color, ripe fruit flavors and a richly tannic texture make this full-bodied wine mouth-filling and satisfying without being heavy. A nice, moderate, spicy oak layer under the blackberries and a hint of pepper add welcome complexity.",88,US,California,Grenache,25
58098,"Here's a vibrantly fruity, fresh young wine. It's light in texture and silky, with crisp, lip-smacking flavors of cherries, raspberries, licorice, cola, clove and cinnamon. Delicious now.",90,US,California,Pinot Noir,28
123349,"New oak gives a vanilla cream and buttered toast accent to this pretty wine, but the basic fruit flavors also are nice, offering varietal waves of pineapples, pears and green apples. It's a super-drinkable Chardonnay whose richness suggests elaborate fare, like shellfish.",88,US,California,Chardonnay,30
95579,"This wine has an elegant edge, with its hints of tea, spice and mint on the nose and its pleasant, harmonious plum and red berry flavors on the palate. Easy to drink and food-pairing friendly.",84,US,New Mexico,Meritage,23
34527,"Brambly cherry fruit carries a generous amount of vanilla and clove highlights, along with a lightly smoky aroma of Earl Grey tea. Such details bring the wine to a deliciously satisfying finish.",94,US,Oregon,Pinot Noir,150
126490,"A sound wine for everyday drinking, this has firm tannins and blackberry, currant and cedar flavors, plus a touch of spicy licorice on the finish.",86,US,California,Cabernet Sauvignon,15
84836,"Held back for four years, this Pinot still is a little gritty, with some sharp edges. The cherry, cola, oak and bacon flavors have a barnyardy funkiness. Ready now.",86,US,California,Pinot Noir,38
32006,"100% Malbec, it's redolent with dark plums, wild blueberries and peppery spices. The soft, silky flavors are light but have good concentration with the oak (80% American) seeming quite dialed back.",87,US,Washington,Malbec,20
39470,"A trail of smoke wafts from start to finish on this dry, medium-bodied Chardonnay from Fox Run. Refreshing and lean on the palate with an abundance of fresh apple flavors, it's bright and clean with a lemony acidity that shines.",85,US,New York,Chardonnay,13
97999,"With a single sip, this   may seem indisputably feminine with its exquisite white floral nose and soft, pink grapefruit palate. But a second or third sip reveals a surprisingly sleek complexity—hints of pine and lime zest on the palate, racy acidity and a long finish marked by a steely, dark minerality.",89,US,New York,Riesling,20
56922,"Dry, juicy, ripe and balanced, Gainey's best Merlot since 2005. As they've begun sourcing grapes from farther inland, the wine has grown richer. Shows a nice integration of oak with flavors of currants and red licorice, with a distinguished finish. Now–2013.",90,US,California,Merlot,38
42006,"Whiffs of juicy melon and yellow peach brighten darker notes of potpourri and aged honey on this very pleasant late-harvest Riesling. Quite hefty on the palate with hints of dusty minerals and a sharp, clean acidity.",87,US,New York,Riesling,22
11097,"Here's a rich, full-bodied wine that rolls from the first floral sniff into a wellspring of deep, briary, berry-cherry fruit. Peppery spices and dried Mediterranean herbs meld on an endlessly fascinating finish that promises decades of development ahead.",94,US,Oregon,Pinot Noir,56
139857,"Super-oaky, with what smells and tastes like heavy char that gives it a burnt, ashy note, although there are some decent peach flavors.",82,US,California,Chardonnay,9
146838,"This wine is quite dry, with a good grip of dusty tannins and a silky mouthfeel. It has cherry-berry and cocoa flavors and a long, fruity finish. Drinking well now, it should be consumed in the next year to preserve vibrancy.",86,US,California,Pinot Noir,25
7466,"This offers bright raspberry jam, herb, pepper and spice aromas. It's full of vanilla flavors, seeming somewhat disjointed.",86,US,Washington,Red Blend,25
23876,"Thea's Selection is Lemelson's “measuring stick” Pinot Noir, as it is a blend of blocks from the different estate vineyards. This elegant release emphasizes aromas of pungent herbs, lifted with hints of rose petal and briary berry. In the mouth there is a lively, sappy, fruit-centric focus, showing concentrated raspberry (framboise) flavors. In short, a thoroughly delicious bottle that makes the case for blends over most single-vineyard offerings in Oregon.",90,US,Oregon,Pinot Noir,38
